134,45,268.85,274.19,125.40,52.28,0.8318,-1,-1,-1
134,50,793.77,222.73,90.12,63.01,0.7596,-1,-1,-1
135,3,212.16,256.69,89.49,39.18,0.7254,-1,-1,-1
135,13,0.00,329.92,391.87,210.08,0.9289,-1,-1,-1
135,30,0.00,305.85,101.88,48.20,0.8294,-1,-1,-1
135,45,253.82,275.02,124.88,49.01,0.8132,-1,-1,-1
135,50,785.51,223.16,92.62,63.11,0.7480,-1,-1,-1
136,3,221.78,256.74,79.65,37.96,0.6807,-1,-1,-1
136,13,0.00,333.40,373.61,206.60,0.9224,-1,-1,-1
136,30,0.00,307.95,83.92,47.23,0.7835,-1,-1,-1
136,45,237.50,276.23,125.93,49.80,0.8097,-1,-1,-1
136,50,778.58,223.34,92.85,63.43,0.7221,-1,-1,-1
136,52,693.09,516.47,117.32,23.40,0.6489,-1,-1,-1
137,3,213.88,257.00,86.57,37.82,0.7692,-1,-1,-1
137,13,0.00,337.11,355.68,202.89,0.9202,-1,-1,-1
137,30,0.00,307.65,65.68,46.86,0.7724,-1,-1,-1
137,45,221.32,277.74,127.69,49.42,0.8253,-1,-1,-1
137,50,770.56,223.74,95.57,64.12,0.7356,-1,-1,-1
137,52,700.45,510.90,126.83,29.09,0.6502,-1,-1,-1
138,3,221.45,256.70,78.57,28.39,0.4155,-1,-1,-1
138,13,0.00,340.15,335.67,199.85,0.9184,-1,-1,-1
138,30,0.00,311.59,47.31,42.37,0.7735,-1,-1,-1
138,45,204.93,278.32,129.62,51.06,0.8103,-1,-1,-1
138,50,763.58,224.09,96.42,64.63,0.7551,-1,-1,-1
138,52,709.65,506.01,132.46,33.99,0.6936,-1,-1,-1
139,3,223.28,256.44,77.26,23.16,0.4851,-1,-1,-1
139,13,0.00,343.64,316.11,196.36,0.9211,-1,-1,-1
139,30,0.00,315.91,28.19,39.02,0.6171,-1,-1,-1
139,45,187.72,278.73,132.21,52.89,0.8228,-1,-1,-1
139,50,757.37,224.07,96.52,65.17,0.6717,-1,-1,-1
139,52,716.14,499.21,137.83,40.79,0.7378,-1,-1,-1
140,3,220.32,256.60,81.23,25.87,0.5957,-1,-1,-1
140,13,0.00,346.35,294.67,193.65,0.9347,-1,-1,-1
140,45,170.94,280.29,132.41,53.32,0.8581,-1,-1,-1
140,50,750.27,224.97,96.89,65.34,0.7533,-1,-1,-1
140,52,721.99,493.14,140.85,46.86,0.7741,-1,-1,-1
141,3,219.14,256.54,83.80,34.97,0.7685,-1,-1,-1
141,13,0.00,350.21,273.57,189.79,0.9275,-1,-1,-1
141,45,154.18,281.99,134.19,53.59,0.8721,-1,-1,-1
141,50,742.38,225.60,98.23,65.77,0.7090,-1,-1,-1
141,52,730.85,487.26,141.06,52.72,0.7951,-1,-1,-1
142,3,213.77,256.64,89.48,38.75,0.8050,-1,-1,-1
142,13,0.00,354.83,252.19,185.17,0.9139,-1,-1,-1
142,45,136.46,283.53,136.13,54.16,0.8772,-1,-1,-1
142,50,734.85,226.71,99.31,65.14,0.7224,-1,-1,-1
142,52,741.88,482.28,138.33,57.72,0.8292,-1,-1,-1
143,3,211.55,256.51,91.88,40.31,0.8071,-1,-1,-1
143,13,0.00,358.76,231.26,181.24,0.9192,-1,-1,-1
143,45,118.56,284.46,137.68,55.06,0.8761,-1,-1,-1
143,50,726.26,227.22,101.07,65.45,0.7484,-1,-1,-1
143,52,752.77,476.52,134.85,63.48,0.8289,-1,-1,-1
144,3,208.05,256.62,95.50,40.68,0.8067,-1,-1,-1
144,13,0.00,363.10,208.33,176.90,0.9243,-1,-1,-1
144,45,101.02,285.85,139.70,55.25,0.8695,-1,-1,-1
144,50,717.74,227.56,102.45,65.45,0.7839,-1,-1,-1
144,52,763.14,471.37,132.31,68.56,0.8588,-1,-1,-1
145,3,206.00,256.42,97.52,40.92,0.8336,-1,-1,-1
145,13,0.00,366.60,184.65,173.40,0.9018,-1,-1,-1
145,45,82.32,286.60,141.77,56.17,0.8673,-1,-1,-1
145,50,709.22,227.76,104.55,65.72,0.7658,-1,-1,-1
145,52,774.37,466.39,128.39,73.51,0.8582,-1,-1,-1
146,3,206.12,256.53,97.91,40.80,0.8132,-1,-1,-1
146,13,0.00,372.03,161.00,167.97,0.8880,-1,-1,-1
146,45,64.36,286.74,144.10,57.41,0.8652,-1,-1,-1
146,50,701.13,227.92,105.39,66.20,0.7926,-1,-1,-1
146,52,784.16,460.87,126.21,78.96,0.8677,-1,-1,-1
147,3,206.88,256.51,96.60,40.72,0.8201,-1,-1,-1
147,13,0.00,376.06,134.51,163.94,0.8731,-1,-1,-1
147,45,46.00,287.53,144.44,58.42,0.8724,-1,-1,-1
147,50,692.66,228.28,106.76,66.66,0.8030,-1,-1,-1
147,52,793.14,456.64,123.77,83.36,0.8718,-1,-1,-1
148,3,207.96,256.78,95.80,40.60,0.8260,-1,-1,-1
148,13,0.00,380.56,107.18,159.44,0.8278,-1,-1,-1
148,45,27.61,288.14,146.64,60.28,0.8424,-1,-1,-1
148,50,684.90,229.08,106.74,66.45,0.8146,-1,-1,-1
148,52,803.44,451.86,121.43,86.46,0.8767,-1,-1,-1
149,3,209.09,256.95,95.04,40.67,0.8127,-1,-1,-1
149,13,0.00,387.72,81.87,136.91,0.2603,-1,-1,-1
149,45,9.11,289.25,147.57,61.66,0.8486,-1,-1,-1
149,50,676.60,229.39,108.32,66.82,0.8036,-1,-1,-1
149,52,812.79,447.12,118.53,87.07,0.8770,-1,-1,-1
150,3,209.40,257.16,94.91,40.78,0.8298,-1,-1,-1
150,45,0.00,290.94,139.56,62.20,0.8509,-1,-1,-1
150,50,668.96,229.64,107.32,67.15,0.7852,-1,-1,-1
150,52,822.22,442.69,116.23,87.09,0.8867,-1,-1,-1
151,3,208.59,256.75,94.80,40.56,0.8324,-1,-1,-1
151,45,0.00,293.04,120.72,60.86,0.8503,-1,-1,-1
151,50,658.66,230.06,109.36,67.77,0.7855,-1,-1,-1
151,52,829.01,438.80,114.51,85.87,0.8777,-1,-1,-1
152,3,208.68,256.92,95.04,40.57,0.8334,-1,-1,-1
152,45,0.00,295.20,103.24,60.15,0.8595,-1,-1,-1
152,50,649.28,230.59,110.90,67.77,0.7983,-1,-1,-1
152,52,837.85,434.46,111.61,83.28,0.8716,-1,-1,-1
153,3,208.65,257.05,95.52,40.65,0.8360,-1,-1,-1
153,45,0.00,296.81,85.98,57.63,0.8471,-1,-1,-1
153,50,640.04,230.58,112.71,68.50,0.7854,-1,-1,-1
153,52,846.05,430.43,108.99,81.82,0.8625,-1,-1,-1
154,3,208.67,256.99,95.42,40.88,0.8433,-1,-1,-1
154,45,0.00,297.46,68.48,56.60,0.8281,-1,-1,-1
154,50,630.31,230.94,113.72,68.73,0.7353,-1,-1,-1
154,52,853.46,426.03,106.49,80.25,0.8768,-1,-1,-1
155,3,209.20,257.41,95.17,40.75,0.8356,-1,-1,-1
155,45,0.00,299.96,49.37,55.69,0.7664,-1,-1,-1
155,50,621.01,231.25,114.40,69.17,0.7484,-1,-1,-1
155,52,861.09,422.24,98.91,77.44,0.8718,-1,-1,-1
156,3,209.77,257.68,94.77,40.63,0.8381,-1,-1,-1
156,45,0.00,301.77,31.59,55.39,0.6173,-1,-1,-1
156,50,610.38,231.63,116.83,69.23,0.7949,-1,-1,-1
156,52,868.75,418.68,91.25,77.04,0.8712,-1,-1,-1
157,3,209.71,257.70,94.44,40.79,0.8326,-1,-1,-1
157,50,600.73,231.96,120.80,69.86,0.7768,-1,-1,-1
157,52,875.26,415.25,84.74,76.04,0.8560,-1,-1,-1
158,3,209.77,258.16,94.40,40.95,0.8281,-1,-1,-1
158,50,591.90,232.50,119.11,70.13,0.7780,-1,-1,-1
158,52,881.91,411.61,78.09,74.79,0.8585,-1,-1,-1
159,3,209.12,257.71,94.39,40.95,0.8340,-1,-1,-1
159,50,581.29,233.21,119.85,70.72,0.7324,-1,-1,-1
159,52,888.11,408.38,71.89,71.84,0.8696,-1,-1,-1
160,3,209.02,257.72,94.10,40.74,0.8520,-1,-1,-1
160,50,569.26,233.40,122.36,70.89,0.6408,-1,-1,-1
160,52,894.43,404.65,65.57,70.57,0.8367,-1,-1,-1
161,3,209.32,257.71,93.92,40.95,0.8466,-1,-1,-1
161,50,558.25,233.64,124.40,71.38,0.6857,-1,-1,-1
161,52,900.84,401.03,59.16,69.48,0.8290,-1,-1,-1
162,3,209.33,257.95,93.89,40.95,0.8460,-1,-1,-1
162,50,548.72,233.93,124.32,71.28,0.4541,-1,-1,-1
162,52,907.21,398.29,52.79,66.38,0.8288,-1,-1,-1
163,3,209.66,258.00,93.74,41.00,0.8390,-1,-1,-1
163,50,542.30,234.64,120.84,71.93,0.5487,-1,-1,-1
163,52,913.23,395.58,46.77,66.85,0.8269,-1,-1,-1
163,59,543.58,234.49,121.00,72.32,0.3990,-1,-1,-1
164,3,208.72,257.99,94.19,41.03,0.8352,-1,-1,-1
164,50,530.54,235.01,123.39,71.83,0.5015,-1,-1,-1
164,52,917.86,393.50,42.14,65.17,0.8198,-1,-1,-1
165,3,208.93,258.06,93.78,41.07,0.8404,-1,-1,-1
165,50,518.21,235.33,125.85,72.19,0.5008,-1,-1,-1
165,52,923.96,390.79,36.04,63.49,0.7993,-1,-1,-1
166,3,208.52,258.25,94.63,40.89,0.8237,-1,-1,-1
166,50,505.83,235.30,128.22,74.22,0.6523,-1,-1,-1
166,52,929.31,387.96,30.69,61.08,0.7813,-1,-1,-1
167,3,207.68,257.77,94.82,40.68,0.8356,-1,-1,-1
167,50,494.34,234.85,129.24,75.81,0.6666,-1,-1,-1
167,52,934.12,385.92,25.71,59.68,0.7965,-1,-1,-1
167,64,0.00,283.85,20.14,21.18,0.4077,-1,-1,-1
168,3,207.21,257.93,95.77,40.35,0.8238,-1,-1,-1
168,50,482.50,234.84,131.80,76.53,0.5753,-1,-1,-1
168,52,939.93,384.03,19.91,57.56,0.6495,-1,-1,-1
168,64,0.08,282.17,20.09,22.68,0.2966,-1,-1,-1
169,3,208.09,258.10,94.99,40.69,0.8317,-1,-1,-1
169,50,472.30,233.48,131.48,78.96,0.5405,-1,-1,-1
169,52,945.58,384.75,14.39,53.43,0.5756,-1,-1,-1
169,64,0.22,284.55,20.42,20.78,0.4069,-1,-1,-1
169,65,473.77,234.66,130.20,76.73,0.4117,-1,-1,-1
170,3,208.01,258.06,94.83,40.64,0.8445,-1,-1,-1
170,50,460.56,232.45,133.82,80.52,0.5633,-1,-1,-1
170,52,949.99,389.90,9.88,44.90,0.4482,-1,-1,-1
170,64,0.09,285.34,20.68,20.00,0.4018,-1,-1,-1
171,3,207.78,257.88,94.68,40.45,0.8339,-1,-1,-1
171,50,448.25,234.83,134.01,79.55,0.7605,-1,-1,-1
171,64,0.06,284.81,20.11,20.24,0.3564,-1,-1,-1
172,3,207.73,257.66,94.95,40.47,0.8497,-1,-1,-1
172,50,436.64,237.09,135.54,77.88,0.7836,-1,-1,-1
173,3,207.98,257.53,94.35,40.51,0.8493,-1,-1,-1
173,50,425.00,239.07,135.82,75.95,0.7090,-1,-1,-1
173,64,0.07,284.51,19.67,20.48,0.2692,-1,-1,-1
174,3,208.02,257.62,94.46,40.66,0.8478,-1,-1,-1
174,50,414.64,239.78,140.76,76.66,0.5871,-1,-1,-1
174,64,0.14,284.37,19.87,20.79,0.4675,-1,-1,-1
175,3,208.06,257.57,94.28,40.69,0.8493,-1,-1,-1
175,50,402.62,240.13,138.29,76.63,0.6259,-1,-1,-1
175,64,0.10,283.80,19.91,21.24,0.4238,-1,-1,-1
176,3,207.75,257.23,94.64,40.38,0.8493,-1,-1,-1
176,50,391.22,240.16,137.86,77.11,0.7406,-1,-1,-1
176,64,0.02,283.71,19.81,20.72,0.2700,-1,-1,-1
177,3,207.89,257.57,94.57,40.29,0.8451,-1,-1,-1
177,50,381.60,240.37,136.21,78.25,0.7529,-1,-1,-1
178,3,208.57,257.70,94.03,40.39,0.8491,-1,-1,-1
178,50,369.74,240.84,136.87,77.60,0.7326,-1,-1,-1
178,64,0.30,284.14,20.28,20.98,0.2983,-1,-1,-1
179,3,208.03,257.31,94.41,40.33,0.8374,-1,-1,-1
179,50,355.73,240.78,139.89,79.15,0.7914,-1,-1,-1
180,3,207.91,256.80,94.37,40.40,0.8431,-1,-1,-1
180,50,344.45,240.68,139.42,77.52,0.6856,-1,-1,-1
181,3,207.93,256.67,94.63,40.30,0.8392,-1,-1,-1
181,50,333.25,240.69,139.92,77.37,0.8158,-1,-1,-1
182,3,207.87,256.44,94.96,40.36,0.8303,-1,-1,-1
182,50,321.44,240.38,141.78,77.40,0.7420,-1,-1,-1
183,3,208.48,256.42,94.35,40.22,0.8191,-1,-1,-1
183,50,309.17,240.44,143.07,77.66,0.8106,-1,-1,-1
184,3,209.08,256.85,95.05,40.19,0.8463,-1,-1,-1
184,50,298.08,240.92,144.59,77.70,0.8486,-1,-1,-1
185,3,209.90,257.39,93.17,40.22,0.8194,-1,-1,-1
185,50,287.99,242.37,143.86,78.22,0.8536,-1,-1,-1
186,3,209.85,257.04,89.28,38.87,0.8029,-1,-1,-1
186,50,272.54,244.24,147.46,77.19,0.6844,-1,-1,-1
187,3,209.90,257.09,87.56,38.04,0.6737,-1,-1,-1
187,50,262.88,245.03,146.13,78.08,0.7752,-1,-1,-1
188,3,209.56,257.42,89.67,36.74,0.6877,-1,-1,-1
188,50,252.26,245.35,145.75,79.39,0.5022,-1,-1,-1
189,3,209.44,257.92,72.95,36.30,0.6260,-1,-1,-1
189,50,239.46,246.02,149.34,79.14,0.5526,-1,-1,-1
190,3,208.94,257.70,61.45,36.46,0.3407,-1,-1,-1
190,50,226.86,246.86,150.11,78.71,0.6770,-1,-1,-1
